UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;ANO
UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO;2019
PR;CAMPO LARGO;82736;50789;0;2671;1273;6982;2684;0;68;355;12415;1737;525;0;1208;1341;1;24;0;13;17;633;2019
PR;CAMPO MAGRO;15282;9387;0;655;60;1334;417;0;4;88;2622;287;53;0;207;61;0;2;0;5;2;98;2019
PR;CAMPO MOURAO;72346;38955;0;2735;1165;6807;1843;0;91;130;12210;4238;630;0;1113;1803;3;6;1;19;36;561;2019
PR;CANDIDO DE ABREU;7739;3724;0;348;40;915;127;0;2;15;2156;211;61;0;71;48;1;1;0;0;2;17;2019
PR;CANDOI;8283;4883;0;511;88;994;124;0;3;21;1138;103;128;0;128;124;1;0;0;0;4;33;2019
PR;CANTAGALO;5832;3459;0;319;69;758;115;0;0;18;761;84;69;0;77;78;1;2;0;2;1;19;2019
PR;CAPANEMA;13501;7621;0;575;122;1289;383;0;3;25;2459;482;89;0;201;161;0;6;0;5;1;79;2019
PR;CAPITAO LEONIDAS MARQUES;11706;6123;0;694;155;1283;254;0;0;32;1826;745;86;0;192;237;0;1;0;0;0;78;2019
PR;CARAMBEI;14278;8212;0;774;351;1564;465;0;4;94;1587;207;82;0;327;508;0;2;0;2;7;92;2019
PR;CARLOPOLIS;9274;4750;0;366;33;1065;198;0;7;40;1941;468;96;0;222;39;1;1;0;0;8;39;2019
PR;CASCAVEL;246958;143669;0;8544;3847;22075;9075;3;172;546;34930;9332;1144;0;5084;5389;18;66;0;83;38;2943;2019
PR;CASTRO;44531;24848;0;2305;744;5201;1444;1;8;279;6583;633;428;0;669;1007;3;3;0;18;19;338;2019
PR;CATANDUVAS;5277;2983;0;276;33;657;136;0;3;18;924;67;56;1;54;40;0;0;0;0;0;29;2019
PR;CENTENARIO DO SUL;6572;3681;0;186;50;522;121;0;8;32;1326;259;93;0;170;89;1;0;0;0;8;26;2019
PR;CERRO AZUL;8485;3420;0;611;15;946;215;0;0;33;2412;658;76;0;49;23;0;1;0;0;6;20;2019
PR;CEU AZUL;8412;4289;0;427;359;952;195;0;5;17;1109;370;65;0;122;452;1;3;0;0;2;44;2019
PR;CHOPINZINHO;14072;7935;0;726;233;1781;366;0;0;44;1691;493;115;0;170;363;10;1;0;0;2;142;2019
PR;CIANORTE;62275;29848;0;1777;527;5579;1513;2;79;99;12157;7681;281;0;1564;755;4;6;2;23;16;362;2019
PR;CIDADE GAUCHA;7439;3677;0;326;81;608;140;1;4;26;1437;620;105;0;253;125;1;0;0;1;2;32;2019
PR;CLEVELANDIA;10564;6262;0;686;211;1363;333;0;3;55;960;158;62;0;93;301;3;3;0;1;3;67;2019
PR;COLOMBO;141589;89034;0;4555;1507;10005;4295;0;77;437;22838;3365;624;0;2365;1728;4;20;0;40;27;668;2019
PR;COLORADO;17522;8739;0;639;320;1649;382;0;24;59;2747;1360;184;0;711;581;1;1;0;9;7;109;2019
PR;CONGONHINHAS;4219;2388;0;152;15;460;90;0;3;9;911;52;49;0;55;25;0;0;0;1;3;6;2019
PR;CONSELHEIRO MAIRINCK;1866;1170;0;66;4;193;32;0;0;8;308;24;19;0;28;5;0;0;0;0;1;8;2019
PR;CONTENDA;11342;6698;0;870;77;1250;335;0;3;27;1444;203;68;0;225;98;0;4;0;3;3;34;2019
PR;CORBELIA;13044;6615;0;867;265;1744;403;1;20;30;1742;526;72;0;213;382;6;3;0;0;3;152;2019
PR;CORNELIO PROCOPIO;35135;18580;0;1165;175;3031;1084;0;34;131;7568;2058;153;0;602;252;1;4;0;31;18;248;2019
PR;CORONEL DOMINGOS SOARES;2549;1358;0;188;14;371;68;0;0;12;433;19;42;0;13;22;0;2;0;0;0;7;2019
PR;CORONEL VIVIDA;15632;9139;0;855;136;1974;327;0;8;45;1997;540;131;0;171;179;20;4;0;3;2;101;2019
PR;CORUMBATAI DO SUL;2168;1122;0;78;9;279;26;0;0;2;540;59;31;0;6;14;0;0;0;0;1;1;2019
PR;CRUZ MACHADO;11117;5381;0;775;50;1594;205;0;0;20;2680;139;112;0;81;54;0;3;0;1;4;18;2019
PR;CRUZEIRO DO IGUACU;2662;1489;0;101;24;270;49;0;3;8;489;137;29;0;31;27;0;0;0;1;0;4;2019
PR;CRUZEIRO DO OESTE;14793;7994;0;599;100;1168;276;0;16;29;3033;1002;99;0;265;143;3;0;0;1;1;64;2019
PR;CRUZEIRO DO SUL;3148;1709;0;100;29;288;84;0;1;11;545;237;24;0;64;42;0;0;0;1;0;13;2019
PR;CRUZMALTINA;1688;852;0;118;11;233;45;0;0;7;338;30;15;0;19;17;1;1;0;0;0;1;2019
PR;CURITIBA;1584433;1078969;0;38294;11316;112922;81281;25;1015;3899;150947;27555;6865;22;27371;16417;36;440;4;485;313;26257;2019
PR;CURIUVA;7584;4298;0;327;59;740;169;0;2;28;1485;178;96;0;86;76;0;0;0;2;12;26;2019
PR;DIAMANTE D'OESTE;2486;1416;0;88;4;232;53;0;0;13;559;45;47;0;17;7;0;0;0;0;0;5;2019
PR;DIAMANTE DO NORTE;3730;1926;0;85;23;267;72;0;2;8;771;302;37;0;178;45;1;0;0;0;0;13;2019
PR;DIAMANTE DO SUL;1581;858;0;44;8;177;29;0;0;6;417;7;18;0;1;13;0;0;0;0;1;2;2019
PR;DOIS VIZINHOS;32166;17791;0;1370;432;3266;874;0;16;117;4865;1782;180;0;545;680;1;8;0;5;9;225;2019
PR;DOURADINA;6161;2559;0;386;154;512;98;1;2;16;1260;680;31;0;208;214;2;0;0;0;4;34;2019
PR;DOUTOR CAMARGO;4254;1988;0;210;61;490;66;0;11;9;798;392;67;0;70;81;0;0;0;0;0;11;2019
PR;DOUTOR ULYSSES;1600;716;0;98;0;177;72;0;0;9;431;52;33;0;7;3;0;0;0;0;0;2;2019
PR;ENEAS MARQUES;4352;2136;0;254;168;498;77;0;3;7;803;115;35;0;29;219;0;0;0;0;1;7;2019
PR;ENGENHEIRO BELTRAO;8997;4769;0;574;85;994;164;0;11;25;1460;367;114;0;242;140;0;1;0;9;2;40;2019
PR;ENTRE RIOS DO OESTE;3305;1522;0;172;49;451;95;0;0;8;534;228;14;0;96;95;0;2;0;0;1;38;2019
PR;ESPERANCA NOVA;1337;674;0;38;2;134;13;0;0;11;374;47;9;0;27;5;0;0;0;0;0;3;2019
PR;ESPIGAO ALTO DO IGUACU;1999;1116;0;100;4;258;44;0;0;10;358;74;17;0;9;4;0;0;0;0;0;5;2019
PR;FAROL;1797;932;0;115;19;218;27;0;0;4;369;39;22;0;19;28;0;0;0;1;0;4;2019
PR;FAXINAL;10883;5896;0;539;106;1210;276;0;9;28;2084;346;63;0;120;142;4;1;0;0;4;55;2019
PR;FAZENDA RIO GRANDE;56440;38524;0;1563;494;3505;1650;0;65;93;7623;959;341;0;907;477;1;3;0;10;9;216;2019
PR;FENIX;2719;1451;0;150;15;272;43;0;1;5;565;100;21;0;48;28;0;1;0;6;0;13;2019
PR;FERNANDES PINHEIRO;2874;1704;0;135;22;247;57;0;0;10;558;41;33;0;38;25;0;0;0;0;0;4;2019
PR;FIGUEIRA;4254;2512;0;169;55;413;91;0;5;9;647;135;50;0;74;69;0;0;0;0;1;24;2019
PR;FLOR DA SERRA DO SUL;2536;1451;0;124;39;289;44;0;0;5;433;34;37;0;15;60;1;0;0;1;0;3;2019
PR;FLORAI;3630;1828;0;177;74;409;67;0;4;11;513;316;26;0;89;100;0;0;0;0;3;13;2019
PR;FLORESTA;5902;2937;0;312;118;858;141;0;7;21;912;270;42;0;124;110;0;1;0;3;5;41;2019
PR;FLORESTOPOLIS;6242;3763;0;219;125;466;168;0;7;46;616;292;137;0;217;173;0;0;0;0;1;12;2019
PR;FLORIDA;1806;976;0;78;12;238;35;0;2;10;265;84;32;0;56;10;0;0;0;1;1;6;2019
PR;FORMOSA DO OESTE;6161;3122;0;333;27;793;91;0;4;14;1294;270;31;0;129;26;0;1;0;0;1;25;2019
PR;FOZ DO IGUACU;194596;116946;0;3967;2552;12237;6793;2;73;1247;34278;4728;1591;15;3102;5221;13;31;0;5;70;1725;2019
PR;FOZ DO JORDAO;2633;1857;0;91;22;226;64;0;0;13;225;39;26;0;34;19;2;1;0;0;1;13;2019
PR;FRANCISCO ALVES;4432;2025;0;204;51;412;72;0;2;9;1168;290;40;0;96;51;0;0;0;1;0;11;2019
PR;FRANCISCO BELTRAO;66771;36687;0;2442;849;6508;2023;1;77;216;9537;4907;280;0;1092;1320;5;15;0;1;14;797;2019
PR;GENERAL CARNEIRO;6772;3987;0;525;74;897;237;0;2;53;613;92;107;0;97;72;0;2;0;1;0;13;2019
PR;GODOY MOREIRA;1809;800;0;75;3;202;21;0;0;5;628;40;17;0;12;1;0;0;0;1;1;3;2019
PR;GOIOERE;19739;10659;0;688;307;1929;387;0;52;63;3126;1345;64;0;408;505;21;3;0;10;16;156;2019
PR;GOIOXIM;2827;1508;0;156;15;375;55;1;1;20;583;23;49;0;12;23;0;0;0;0;0;6;2019
PR;GRANDES RIOS;3201;1678;0;130;11;406;58;0;1;9;786;42;24;0;31;19;0;0;0;0;0;6;2019
PR;GUAIRA;28655;12952;0;1190;337;2350;692;0;17;49;5295;2238;666;0;1037;1630;0;7;0;1;12;182;2019
PR;GUAIRACA;3424;1713;0;140;32;349;64;0;1;17;780;178;35;0;65;44;0;0;0;0;0;6;2019
PR;GUAMIRANGA;4549;2333;0;198;66;505;51;0;0;18;1120;49;42;0;42;111;0;0;0;1;3;10;2019
PR;GUAPIRAMA;2254;1118;0;139;62;222;48;0;2;4;421;60;29;0;42;96;0;0;0;0;3;8;2019
PR;GUAPOREMA;1275;632;0;60;12;145;18;0;0;3;284;52;15;0;29;21;1;0;0;0;0;3;2019
PR;GUARACI;3135;1916;0;123;22;314;70;0;1;7;448;86;47;0;64;27;1;0;0;0;0;9;2019
PR;GUARANIACU;8912;4935;0;499;148;1178;259;0;2;50;1263;140;66;0;97;223;0;2;0;3;4;43;2019
PR;GUARAPUAVA;115468;70123;0;5131;2039;12185;3634;0;81;595;12826;2451;554;0;1814;2769;19;21;0;18;19;1189;2019
PR;GUARAQUECABA;894;403;0;35;2;98;34;0;1;5;269;10;18;0;7;2;0;1;0;0;1;8;2019
PR;GUARATUBA;17855;10151;0;535;84;1455;635;0;19;60;2771;1276;74;0;566;101;2;9;0;3;5;109;2019
PR;HONORIO SERPA;3100;1789;0;138;15;373;73;1;2;6;583;39;42;0;16;12;1;0;0;0;0;10;2019
PR;IBAITI;16474;9761;0;683;189;1600;409;0;17;68;2602;302;185;0;283;272;0;1;0;3;9;90;2019
PR;IBEMA;3460;2003;0;175;78;350;76;0;2;18;513;36;22;0;37;132;0;0;0;0;1;17;2019
PR;IBIPORA;34792;19641;0;1318;288;2824;919;0;217;104;6337;1990;203;0;470;341;3;0;0;13;10;114;2019
PR;ICARAIMA;5942;2908;0;205;24;636;113;0;1;17;1363;371;51;0;211;24;0;0;0;0;0;18;2019
PR;IGUARACU;2953;1660;0;125;41;304;68;0;0;14;479;87;18;0;64;67;0;1;0;4;1;20;2019
PR;IGUATU;1245;541;0;62;2;138;17;1;0;2;435;30;10;0;0;5;0;0;0;0;1;1;2019
PR;IMBAU;6050;3265;0;277;65;601;130;0;1;28;1239;254;44;0;53;68;0;1;0;0;3;21;2019
PR;IMBITUVA;18104;10453;0;896;232;1637;358;0;6;60;2965;755;81;0;246;262;2;2;0;2;4;143;2019
PR;INACIO MARTINS;4226;2263;0;315;43;527;107;0;1;41;746;17;53;0;39;58;0;1;0;0;0;15;2019
PR;INAJA;1628;921;0;33;5;161;44;0;0;8;298;95;19;0;35;4;0;0;0;0;0;5;2019
PR;INDIANOPOLIS;3315;1614;0;198;179;309;39;0;2;8;515;190;20;0;59;174;0;0;0;0;0;8;2019
PR;IPIRANGA;8202;4505;0;404;76;947;172;0;2;40;1609;90;110;0;133;81;3;1;0;2;1;26;2019
PR;IPORA;10783;5092;0;464;108;1059;171;0;4;17;2441;994;49;0;199;129;1;1;0;3;2;49;2019
PR;IRACEMA DO OESTE;1595;811;0;88;11;213;25;0;0;6;324;65;8;0;24;13;0;0;0;0;0;7;2019
PR;IRATI;39211;23381;0;1854;420;3918;1143;0;10;143;5651;959;180;0;741;488;3;4;0;5;7;304;2019
PR;IRETAMA;5763;2989;0;251;26;604;84;0;0;6;1530;118;55;0;46;34;0;1;0;0;4;15;2019
PR;ITAGUAJE;3081;1726;0;82;42;270;73;0;1;12;550;133;31;0;84;67;0;0;0;0;2;8;2019
PR;ITAIPULANDIA;7062;3569;0;283;85;688;187;0;2;37;1276;575;58;0;156;108;0;1;0;0;1;36;2019
PR;ITAMBARACA;3738;2052;0;209;35;400;79;0;3;16;666;115;38;0;66;41;5;1;0;0;3;9;2019
PR;ITAMBE;4225;2040;0;218;86;438;62;0;2;6;853;255;39;0;74;130;0;0;0;2;1;19;2019
PR;ITAPEJARA D'OESTE;7710;4292;0;425;101;977;153;0;0;18;1035;362;56;0;95;155;0;2;0;0;0;39;2019
PR;ITAPERUCU;14455;8625;0;739;117;1538;384;0;4;97;2205;313;117;0;95;160;0;0;0;2;3;56;2019
PR;ITAUNA DO SUL;2102;1135;0;53;10;135;19;0;2;9;535;101;17;0;67;17;0;0;0;0;0;2;2019
PR;IVAI;8258;4019;0;425;66;1108;136;0;2;14;2199;63;55;0;44;73;3;0;0;1;2;48;2019
PR;IVAIPORA;23877;12868;0;1071;178;2852;503;0;11;49;4056;1475;126;0;256;294;7;3;0;1;16;111;2019
PR;IVATE;4793;2196;0;255;75;399;49;0;1;10;964;357;85;0;264;127;1;0;0;0;1;9;2019
PR;IVATUBA;1579;858;0;65;19;178;26;0;1;6;293;63;10;0;34;24;0;0;0;0;0;2;2019
PR;JABOTI;2627;1295;0;76;9;323;48;0;0;11;731;51;29;0;31;13;0;0;0;0;0;10;2019
PR;JACAREZINHO;24658;13441;0;642;163;1926;758;0;15;149;5310;1141;170;0;556;238;1;1;0;1;8;138;2019
PR;JAGUAPITA;8291;4318;0;423;87;992;194;0;23;39;1282;512;95;0;177;116;1;0;0;0;6;26;2019
PR;JAGUARIAIVA;18478;10365;0;809;325;1860;484;0;19;91;3060;358;154;0;355;483;3;1;0;3;10;98;2019
PR;JANDAIA DO SUL;15479;8680;0;720;156;1875;440;0;6;51;2142;666;73;0;351;215;2;1;0;1;9;91;2019
PR;JANIOPOLIS;3686;1837;0;167;29;513;62;0;4;11;794;142;34;0;44;36;0;0;0;0;2;11;2019
PR;JAPIRA;2206;1346;0;70;15;228;41;0;3;7;404;27;22;0;22;18;0;0;0;0;1;2;2019
PR;JAPURA;6510;3090;0;359;55;814;119;0;3;14;1250;465;32;0;205;75;0;0;0;4;0;25;2019
PR;JARDIM ALEGRE;7803;3993;0;325;197;828;98;1;4;19;1577;229;55;0;113;347;0;0;0;0;0;17;2019
PR;JARDIM OLINDA;1091;679;0;47;6;75;11;0;0;4;197;18;10;0;39;5;0;0;0;0;0;0;2019
PR;JATAIZINHO;7983;4339;0;396;94;730;172;0;13;33;1453;482;35;0;106;101;2;0;0;3;1;23;2019
PR;JESUITAS;6796;3461;0;379;53;896;106;0;2;22;1281;356;47;0;106;69;0;1;0;1;1;15;2019
PR;JOAQUIM TAVORA;6747;3602;0;311;56;760;167;0;4;19;1244;331;44;0;94;79;1;0;0;0;5;30;2019
PR;JUNDIAI DO SUL;1299;752;0;40;1;133;27;0;0;4;269;19;36;0;12;3;0;0;0;0;0;3;2019
PR;JURANDA;5769;2658;0;355;80;825;94;0;2;9;1093;387;19;0;83;132;0;1;0;0;2;29;2019
PR;JUSSARA;4650;2243;0;196;104;421;83;0;4;8;790;337;53;0;225;173;0;0;0;3;0;10;2019
PR;KALORE;3089;1548;0;172;29;398;38;0;1;21;703;88;26;0;18;37;0;0;0;1;2;7;2019
PR;LAPA;28557;16170;0;1421;404;2765;843;3;7;141;4665;646;245;0;593;500;1;3;0;4;2;144;2019
PR;LARANJAL;2404;1182;0;81;5;282;44;0;1;10;727;22;29;0;9;9;0;0;0;0;0;3;2019
PR;LARANJEIRAS DO SUL;19611;11896;0;990;252;2426;539;0;12;60;2256;268;124;0;288;353;1;5;0;1;4;136;2019
PR;LEOPOLIS;2094;1154;0;102;14;249;55;0;6;9;400;54;13;0;21;12;0;0;0;0;0;5;2019
PR;LIDIANOPOLIS;2523;1171;0;119;60;300;30;0;0;10;598;62;30;0;40;94;0;0;0;1;1;7;2019
PR;LINDOESTE;3170;1761;0;129;51;357;70;0;3;15;551;50;37;0;50;85;0;0;0;0;0;11;2019
PR;LOANDA;16148;7753;0;498;152;1605;375;0;16;32;3100;1704;76;0;464;267;1;0;0;6;1;98;2019
PR;LOBATO;3018;1419;0;181;58;412;51;0;2;9;441;166;42;0;134;85;0;4;0;3;2;9;2019
PR;LONDRINA;405206;238434;0;9502;2158;31499;15224;1;2064;831;72628;17308;1961;1;5948;3151;42;43;0;66;117;4228;2019
PR;LUIZIANA;3477;1917;0;222;30;394;63;0;1;9;650;68;30;0;36;44;0;0;0;1;4;8;2019
PR;LUNARDELLI;3039;1632;0;121;8;320;52;0;0;11;773;59;16;0;30;12;0;0;0;0;1;4;2019
PR;LUPIONOPOLIS;2751;1516;0;110;17;292;50;0;0;17;509;88;64;0;65;12;6;0;0;1;2;2;2019
PR;MALLET;8464;4323;0;550;136;1005;202;0;3;18;1765;102;92;0;88;149;0;0;0;0;2;29;2019
PR;MAMBORE;10555;5075;0;688;195;1567;208;0;3;10;1650;506;52;0;172;339;2;0;0;2;2;84;2019
PR;MANDAGUACU;14904;8142;0;554;297;1367;326;1;19;32;2501;695;69;0;333;498;0;1;0;4;6;59;2019
PR;MANDAGUARI;26087;13922;0;965;186;2398;597;0;67;72;4638;2155;90;0;494;291;1;0;0;5;29;177;2019
PR;MANDIRITUBA;15715;8625;0;1187;411;1477;444;0;8;52;2294;285;98;0;297;441;0;12;0;2;2;80;2019
PR;MANFRINOPOLIS;1468;852;0;47;3;136;30;0;0;8;335;21;22;0;6;3;0;0;0;1;0;4;2019
PR;MANGUEIRINHA;10421;5913;0;626;122;1254;272;0;3;40;1433;221;108;0;146;227;1;1;0;0;2;52;2019
PR;MANOEL RIBAS;8247;4280;0;463;159;1114;192;0;2;23;1359;182;44;0;107;263;1;1;0;2;0;55;2019
PR;MARECHAL CANDIDO RONDON;45670;21953;0;1742;793;4089;1557;0;72;116;7695;4781;238;0;1196;1066;12;11;0;6;13;330;2019
PR;MARIA HELENA;3390;1617;0;143;15;338;44;0;1;13;863;198;40;0;85;28;0;0;0;0;0;5;2019
PR;MARIALVA;27335;14223;0;1107;518;2903;801;0;33;67;4323;1573;115;0;621;819;0;0;0;7;11;214;2019
PR;MARILANDIA DO SUL;5805;3033;0;284;64;592;153;0;0;22;1278;150;41;0;79;81;5;0;0;4;4;15;2019
PR;MARILENA;4721;2269;0;137;21;357;65;0;2;6;1366;336;40;0;83;26;3;0;0;2;0;8;2019
PR;MARILUZ;5624;2904;0;215;98;470;71;0;5;16;1265;295;83;0;69;128;0;0;0;0;1;4;2019
PR;MARINGA;330203;178067;0;10309;6990;28802;11202;2;526;560;49176;19587;987;0;8698;10674;11;33;0;213;98;4268;2019
PR;MARIOPOLIS;4172;2231;0;278;77;619;123;1;0;21;560;66;44;0;26;90;0;1;0;0;0;35;2019
PR;MARIPA;4731;2223;0;397;63;807;157;0;2;15;685;159;16;0;97;87;0;0;0;0;0;23;2019
PR;MARMELEIRO;10739;5866;0;488;392;1101;205;0;2;34;1326;368;65;0;164;646;0;4;0;1;1;76;2019
PR;MARQUINHO;2184;1159;0;91;1;334;53;0;1;5;487;11;27;0;5;2;0;1;0;1;2;4;2019
PR;MARUMBI;2864;1429;0;119;25;387;81;0;1;10;618;70;32;0;45;30;0;0;0;0;4;13;2019
PR;MATELANDIA;13116;7024;0;770;345;1194;348;0;6;27;2020;589;94;0;213;405;0;1;0;2;4;74;2019
PR;MATINHOS;17322;10015;0;412;27;1143;641;0;18;65;3155;1084;61;0;525;31;1;6;0;0;14;124;2019
PR;MATO RICO;1620;727;0;112;1;246;22;0;0;8;470;11;18;0;5;0;0;0;0;0;0;0;2019
PR;MAUA DA SERRA;5603;3206;0;277;75;520;118;0;2;15;977;180;33;0;64;103;0;0;0;2;2;29;2019
PR;MEDIANEIRA;37725;20291;0;1424;688;3802;1225;0;21;95;5666;2584;145;0;580;866;3;7;0;3;9;316;2019
PR;MERCEDES;5207;2106;0;316;100;581;151;0;2;9;1222;339;33;0;170;141;0;0;0;0;1;36;2019
PR;MIRADOR;970;540;0;22;0;87;18;0;0;6;219;60;11;0;7;0;0;0;0;0;0;0;2019
PR;MIRASELVA;1234;657;0;42;13;146;24;0;0;15;220;24;35;0;27;29;0;0;0;0;1;1;2019
PR;MISSAL;8538;3965;0;441;172;1014;252;0;1;31;1600;455;55;0;199;260;1;10;0;1;2;79;2019
PR;MOREIRA SALES;6720;3344;0;323;83;666;109;0;5;16;1508;243;111;0;154;144;4;0;0;0;1;9;2019
PR;MORRETES;8178;4276;1;260;39;645;334;0;0;24;1800;369;47;0;268;53;1;2;0;1;1;57;2019
PR;MUNHOZ DE MELLO;2290;1307;0;90;31;311;40;0;0;8;345;45;14;0;54;39;0;0;0;0;0;6;2019
PR;NOSSA SENHORA DAS GRACAS;2023;1243;0;53;6;196;62;0;1;10;286;57;42;0;50;12;0;0;0;1;1;3;2019
PR;NOVA ALIANCA DO IVAI;811;402;0;27;0;69;23;0;1;6;221;39;11;0;11;1;0;0;0;0;0;0;2019
PR;NOVA AMERICA DA COLINA;1943;1066;0;117;12;168;48;0;2;9;344;25;31;0;81;30;0;1;0;1;0;8;2019
PR;NOVA AURORA;9142;4782;0;524;133;1142;214;0;2;16;1243;680;56;0;126;192;0;0;0;1;0;31;2019
PR;NOVA CANTU;3711;1914;0;176;13;447;70;0;2;4;933;62;33;0;28;21;0;0;0;0;3;5;2019
PR;NOVA ESPERANCA;20403;10283;0;852;324;1879;510;0;21;58;3434;1808;101;0;547;461;2;1;0;6;8;108;2019
PR;NOVA ESPERANCA DO SUDOESTE;3397;1758;0;204;41;360;66;0;0;16;661;124;30;0;41;83;0;1;0;2;0;10;2019
PR;NOVA FATIMA;4357;2566;0;321;13;413;140;0;4;11;683;59;55;0;54;23;0;0;0;0;0;15;2019
PR;NOVA LARANJEIRAS;4613;2484;0;209;51;658;106;0;0;10;899;30;42;0;39;69;0;0;0;0;0;16;2019
PR;NOVA LONDRINA;11033;5730;0;397;178;805;201;0;14;30;2058;867;76;0;320;289;5;0;0;3;3;57;2019
PR;NOVA OLIMPIA;3880;1913;0;132;31;381;63;0;2;18;829;316;37;0;84;48;0;0;0;0;0;26;2019
PR;NOVA PRATA DO IGUACU;7015;3660;0;332;77;787;110;1;0;21;1391;325;49;0;108;123;0;1;0;0;1;29;2019
PR;NOVA SANTA BARBARA;2539;1389;0;160;32;250;55;0;4;13;485;51;13;0;18;60;0;0;0;0;0;9;2019
PR;NOVA SANTA ROSA;7122;3392;0;478;120;981;239;0;0;23;1173;297;24;0;145;190;2;2;0;0;4;52;2019
PR;NOVA TEBAS;3726;1989;0;155;10;477;64;0;0;10;909;31;34;0;25;16;1;1;0;1;0;3;2019
PR;NOVO ITACOLOMI;2008;996;0;117;12;264;29;0;1;4;489;46;16;0;16;13;0;0;0;0;0;5;2019
PR;ORTIGUEIRA;10987;5750;0;559;75;1277;284;0;5;53;2310;283;108;0;131;114;2;0;0;1;1;34;2019
PR;OURIZONA;2130;1189;0;108;26;174;38;1;1;4;406;62;21;0;55;38;0;0;0;0;0;7;2019
PR;OURO VERDE DO OESTE;3373;1714;0;198;20;420;78;0;1;10;719;86;22;0;61;29;0;0;0;0;1;14;2019
PR;PAICANDU;26094;14166;0;686;195;1779;500;0;18;55;5667;2103;69;0;508;273;0;1;0;5;18;51;2019
PR;PALMAS;24236;14668;0;1217;360;2874;819;0;36;103;2554;425;138;0;260;569;2;2;0;3;8;198;2019
PR;PALMEIRA;21685;12287;0;1156;401;2501;681;0;8;75;2839;577;122;0;368;535;0;5;0;1;9;120;2019
PR;PALMITAL;7381;3831;0;347;64;1145;149;0;3;18;1448;150;80;0;47;79;0;0;0;2;0;18;2019
PR;PALOTINA;26287;12509;0;1439;558;3494;837;1;8;71;3315;2344;283;0;476;725;2;0;0;10;6;209;2019
PR;PARAISO DO NORTE;8466;4352;0;314;44;838;138;1;3;23;1359;998;88;0;216;54;0;0;0;3;5;30;2019
PR;PARANACITY;6228;3246;0;307;75;488;116;0;5;23;964;525;64;0;293;96;0;0;0;0;1;25;2019
PR;PARANAGUA;75933;37922;0;2107;2391;3461;2066;0;63;187;18197;3614;238;0;1763;3454;7;8;0;52;25;378;2019
PR;PARANAPOEMA;1558;953;0;78;25;111;29;0;0;7;227;31;23;0;31;38;0;0;0;0;0;5;2019
PR;PARANAVAI;68621;33079;0;2291;554;6550;1613;0;135;167;14091;6930;272;0;1664;841;12;9;0;6;20;387;2019
PR;PATO BRAGADO;3968;1981;0;209;43;461;122;0;1;10;628;276;26;0;121;59;0;4;0;0;3;24;2019
PR;PATO BRANCO;62489;35958;2;2501;745;7009;2365;1;26;194;7806;2382;428;0;1047;1028;10;14;0;12;22;939;2019
PR;PAULA FREITAS;3460;1867;0;225;45;412;75;0;0;6;588;79;34;0;53;60;0;0;0;4;1;11;2019
PR;PAULO FRONTIN;4697;2518;0;324;49;542;103;0;1;6;901;66;32;0;63;69;0;1;0;2;0;20;2019
PR;PEABIRU;8023;4573;0;400;57;848;139;0;5;22;1449;264;40;0;117;83;0;2;0;1;1;22;2019
PR;PEROBAL;4051;2156;0;158;30;442;52;0;0;13;797;208;35;0;103;50;0;0;0;1;0;6;2019
PR;PEROLA;8788;4403;0;258;32;785;127;0;3;20;2094;713;24;0;232;59;2;0;0;0;0;36;2019
PR;PEROLA D'OESTE;4566;2328;0;240;119;425;91;0;0;5;898;121;29;0;52;228;0;0;0;3;0;27;2019
PR;PIEN;8949;4876;0;487;132;902;204;0;0;34;1747;232;35;0;110;150;1;3;0;0;2;34;2019
PR;PINHAIS;88993;56264;0;2312;482;6281;3459;3;68;266;13545;2297;530;6;1965;561;0;27;1;28;21;877;2019
PR;PINHAL DO SAO BENTO;1407;698;0;47;4;126;14;0;0;4;456;25;21;0;5;3;0;1;0;0;0;3;2019
PR;PINHALAO;3329;1838;0;150;7;414;48;0;2;12;735;48;28;0;30;4;0;0;0;2;0;11;2019
PR;PINHAO;14202;8534;0;707;91;2015;401;0;4;108;1715;160;163;0;135;107;1;0;0;1;14;46;2019
PR;PIRAI DO SUL;13932;8313;0;538;200;1430;318;0;6;66;2114;378;140;0;157;235;2;0;0;1;3;31;2019
PR;PIRAQUARA;47462;30923;0;702;140;2360;1457;0;43;132;8961;1170;250;0;1017;121;0;7;0;8;9;162;2019
PR;PITANGA;21990;11627;0;1141;479;2850;606;0;7;48;3481;452;154;1;229;784;3;4;0;3;4;117;2019
